,NameID,FullName,FullName_PY,Name_WG,Gender,University,Department,Degree,Expanded,Level,discipline,Year,Page,University_zh,University_clean,City,Province_State,Country,Latitude,Longitude
956,N00208,何樑昌,He Liangchang,"Ho, Liang-chang",M,Massachusetts Institute of Technology,NA,B.S.,Bachelor of Science,Bachelor,Electrical Engineering,1942,452,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
957,N00208,何樑昌,He Liangchang,"Ho, Liang-chang",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Electrical Engineering,1943,452,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
958,N00208,何樑昌,He Liangchang,"Ho, Liang-chang",M,聖約翰大學,NA,NA,NA,NA,NA,1939,452,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
959,N00209,何惠棠,He Huitang,"Woo, Way-dong",M,Harvard University,NA,M.S.,Master of Science,Master,Electrical Engineering,1939,452,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
960,N00209,何惠棠,He Huitang,"Woo, Way-dong",M,交通大學,NA,NA,NA,NA,NA,1938,452,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
961,N00210,何樹成,He Shucheng,"Ho, Su-chen",M,Columbia University,NA,NA,NA,NA,NA,1934,452,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
962,N00210,何樹成,He Shucheng,"Ho, Su-chen",M,Northwestern University,NA,B.A.,Bachelor of Arts,Bachelor,NA,1927,452,NA,Northwestern University,Evanston,Illinois,United States,42.0464,-87.6943
963,N00211,李大為,Li Dawei,"Li, David",M,中央陸軍軍官學校,NA,NA,NA,NA,NA,NA,452,中央陸軍軍官學校,Central Army Military Academy,Nanjing,Jiangsu,China,32.0603,118.7969
964,N00211,李大為,Li Dawei,"Li, David",M,南開大學,NA,NA,NA,NA,NA,NA,452,南開大學,Nankai University,Tianjin,Tianjin,China,39.3434,117.3616
965,N00212,李士琦,Li Shiqi,"Lee, Carl S. C.",M,Asbury College,NA,NA,NA,NA,NA,1941,452,NA,Asbury College,Wilmore,Kentucky,United States,37.862,-84.661
966,N00212,李士琦,Li Shiqi,"Lee, Carl S. C.",M,State University of Iowa,NA,NA,NA,NA,Psychology,1943,452,NA,State University of Iowa,Iowa City,Iowa,United States,41.6627,-91.5549
967,N00213,李士新,Li Shixin,"Lee, Cecil Susie",M,Cornell University,NA,NA,NA,NA,Entomology,1943,452,NA,Cornell University,Ithaca,New York,United States,42.4442,-76.5032
968,N00213,李士新,Li Shixin,"Lee, Cecil Susie",M,Madison College,NA,B.S.,Bachelor of Science,Bachelor,NA,1940,452,NA,Madison College,Madison,Wisconsin,United States,43.0731,-89.4012
969,N00213,李士新,Li Shixin,"Lee, Cecil Susie",M,Michigan State College,NA,M.S.,Master of Science,Master,NA,1941,452,NA,Michigan State College,East Lansing,Michigan,United States,42.748,-84.4836
970,N00214,李元潤,Li Yuanrun,"Lee, Yuen-nong",M,Massachusetts Institute of Technology,NA,M.S.,Master of Science,Master,Chemical Engineering,NA,452,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
971,N00214,李元潤,Li Yuanrun,"Lee, Yuen-nong",M,University of Rochester,NA,B.S.,Bachelor of Science,Bachelor,Chemical Engineering,1937,452,NA,University of Rochester,Rochester,New York,United States,43.168,-77.6162
972,N00216,李文勝,Li Wensheng,"Lee, Robert",M,University of California,NA,NA,NA,NA,Civil Engineering,1943,452,NA,University of California,Berkeley,California,United States,37.8722,-122.276
973,N00217,李日臻,Li Rizhen,"Lee, Y. C.",M,Tri-State College,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,1943,452,NA,Tri-State College,Angola,Indiana,United States,41.6433,-85.005
974,N00217,李日臻,Li Rizhen,"Lee, Y. C.",M,暨南大學,NA,NA,NA,NA,NA,1940,452,暨南大學,Jinan University,Shanghai,Shanghai,China,31.2304,121.4737
975,N00219,李正譜,Li Zhengpu,"Lee, Otis S. Jr",M,State University of Iowa,NA,M.S.,Master of Science,Master,NA,1942,452,NA,State University of Iowa,Iowa City,Iowa,United States,41.6627,-91.5549
976,N00219,李正譜,Li Zhengpu,"Lee, Otis S. Jr",M,聖約翰大學,NA,NA,NA,NA,NA,1938,452,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
977,N00221,李兆林,Li Zhaolin,"Lee, Shiu-lam",M,George Washington University,NA,NA,NA,NA,Mechanical Engineering,1943,452,NA,George Washington University,Washington,District of Columbia,United States,38.9047,-77.0163
978,N00221,李兆林,Li Zhaolin,"Lee, Shiu-lam",M,Mercer University,NA,NA,NA,NA,Chemistry,1942,452,NA,Mercer University,Macon,Georgia,United States,32.8065,-83.6974
979,N00222,李兆強,Li Zhaojiang,"Lee, Shiu-kaung",M,Hartford Seminary Foundation,NA,NA,NA,NA,History,1942,452,NA,Hartford Seminary Foundation,Hartford,Connecticut,United States,41.7687,-72.6851
980,N00222,李兆強,Li Zhaojiang,"Lee, Shiu-kaung",M,Haverford College,NA,M.A.,Master of Arts,Master,NA,1941,452,NA,Haverford College,Haverford,Pennsylvania,United States,40.01317,-75.29435
981,N00222,李兆強,Li Zhaojiang,"Lee, Shiu-kaung",M,嶺南大學,NA,NA,NA,NA,NA,1932,452,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
982,N00223,李兆漢,Li Zhaohan,"Lee, George",M,University of California,NA,NA,NA,NA,Mechanical Engineering,1943,452,NA,University of California,Berkeley,California,United States,37.8722,-122.276
983,N00224,李丙堈,Li Binggang,"Lee, Ping-kang",M,中央陸軍軍官學校,NA,NA,NA,NA,NA,NA,453,中央陸軍軍官學校,Central Army Military Academy,Nanjing,Jiangsu,China,32.0603,118.7969
984,N00225,李丕光,Li Piguang,"Li, Pei-kuang",M,Duke University,NA,NA,NA,NA,NA,1939,453,NA,Duke University,Durham,North Carolina,United States,35.9792,-78.9022
985,N00225,李丕光,Li Piguang,"Li, Pei-kuang",M,University of Chicago,NA,NA,NA,NA,Biochemistry,1942,453,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
986,N00225,李丕光,Li Piguang,"Li, Pei-kuang",M,齊魯大學,NA,NA,NA,NA,NA,1933,453,齊魯大學,Qilu University,Jinan,Shandong,China,36.6512,117.1201
987,N00226,李吉宏,Li Jihong,"Lee, Get-fang",M,New York University,NA,M.A.,Master of Arts,Master,Political Science,1942,453,NA,New York University,New York City,New York,United States,40.6943,-73.9249
988,N00226,李吉宏,Li Jihong,"Lee, Get-fang",M,中山大學,NA,NA,NA,NA,NA,1937,453,中山大學,Zhongshan University,Guangzhou,Guangdong,China,23.1291,113.2644
989,N00227,李安敦,Li Andun,"Lee, Anthony P.",M,Columbia University,NA,M.A.,Master of Arts,Master,Accounting,1943,453,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
990,N00227,李安敦,Li Andun,"Lee, Anthony P.",M,LaSalle College,NA,B.S.C.,Bachelor of Science,Bachelor,NA,1940,453,NA,LaSalle College,Philadelphia,Pennsylvania,United States,40.0394,-75.1534
991,N00228,李如桐,Li Rutong,"Lee, Ju-tung",M,Columbia University,NA,M.S.,Master of Science,Master,Journalism,1943,453,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
992,N00228,李如桐,Li Rutong,"Lee, Ju-tung",M,University of Missouri,NA,NA,NA,NA,NA,1942,453,NA,University of Missouri,Columbia,South Carolina,United States,34.0378,-80.9036
993,N00228,李如桐,Li Rutong,"Lee, Ju-tung",M,北京大學,NA,B.J.,Bachelor of Journalism,Bachelor,Journalism,1936,453,北京大學,Beijing University,Beijing,Beijing,China,39.9042,116.4074
994,N00230,李美榮,Li Meirong,"Lee, Gilbert W.",M,University of Illinois,NA,NA,NA,NA,Business,1943,453,NA,University of Illinois,Chicago,Illinois,United States,41.8375,-87.6866
995,N00232,李嶽鴻,Li Yuehong,"Lee, Lester H.",M,Massachusetts Institute of Technology,NA,M.S.,Master of Science,Master,Civil Engineering,1943,453,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
996,N00232,李嶽鴻,Li Yuehong,"Lee, Lester H.",M,University of California,NA,B.S.,Bachelor of Science,Bachelor,Civil Engineering,1941,453,NA,University of California,Berkeley,California,United States,37.8722,-122.276
997,N00233,李沃維,Li Wowei,"Li, Wo-wei",M,New York University,NA,NA,NA,NA,Political Science,1943,453,NA,New York University,New York City,New York,United States,40.6943,-73.9249
998,N00233,李沃維,Li Wowei,"Li, Wo-wei",M,光華大學,NA,NA,NA,NA,NA,1934,453,光華大學,Guanghua University,Shanghai,Shanghai,China,31.2304,121.4737
999,N00234,李芬,Li Fen,"Li, Fon",M,Georgia School of Technology,NA,NA,NA,NA,Civil Engineering,1936,453,NA,Georgia School of Technology,Atlanta,Georgia,United States,33.7756,-84.3963
1000,N00235,李保謙,Li Baoqian,"Li, P. C",M,Alfred University,NA,NA,NA,NA,Political Science,1944,453,NA,Alfred University,Alfred,New York,United States,42.25424,-77.79055
1001,N00235,李保謙,Li Baoqian,"Li, P. C",M,北京大學,NA,NA,NA,NA,NA,NA,453,北京大學,Beijing University,Beijing,Beijing,China,39.9042,116.4074
1002,N00236,李辛之,Li Xinzhi,"Lee, H. C.",M,Columbia University,NA,NA,NA,NA,Education,1940,453,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
1003,N00236,李辛之,Li Xinzhi,"Lee, H. C.",M,北京大學,NA,NA,NA,NA,NA,1930,453,北京大學,Beijing University,Beijing,Beijing,China,39.9042,116.4074
1004,N00237,李成義,Li Chengyi,"Lee, Seng-ghee",M,University of Pennsylvania,NA,NA,NA,NA,Industrial Management,1943,453,NA,University of Pennsylvania,Philadelphia,Pennsylvania,United States,40.0077,-75.1339
1005,N00238,李誌方,Li Zhifang,"Lee, Chifan K.",M,Massachusetts Institute of Technology,NA,B.S.,Bachelor of Science,Bachelor,Chemical Engineering,1942,453,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
1006,N00238,李誌方,Li Zhifang,"Lee, Chifan K.",M,交通大學,NA,NA,NA,NA,NA,1937,453,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
1007,N00240,李夙炯,Li Sujiong,"Lee, Frank S.",M,University of California,NA,NA,NA,NA,Electrical Engineering,1943,453,NA,University of California,Berkeley,California,United States,37.8722,-122.276
1008,N00240,李夙炯,Li Sujiong,"Lee, Frank S.",M,東南大學,NA,NA,NA,NA,NA,1941,453,東南大學,Southeast University,Nanjing,Jiangsu,China,32.0603,118.7969
1009,N00241,李幼鄰,Li Youlin,"Li, Yau-luen",M,Beloit College,NA,B.A.,Bachelor of Arts,Bachelor,Political Science,1942,453,NA,Beloit College,Beloit,Wisconsin,United States,42.523,-89.0184
1010,N00241,李幼鄰,Li Youlin,"Li, Yau-luen",M,University of Chicago,NA,NA,NA,NA,Political Science,1943,453,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
1011,N00242,李求真,Li Qiuzhen,"Tong, Lee Karl-jan",M,University of California,NA,B.S.,Bachelor of Science,Bachelor,Chemistry,1941,454,NA,University of California,Berkeley,California,United States,37.8722,-122.276
1012,N00243,李任公,Li Rengong,"Li, Jen-kung",M,Columbia University,NA,NA,NA,NA,Music,1943,454,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
1013,N00243,李任公,Li Rengong,"Li, Jen-kung",M,Juilliard School of Music,NA,NA,NA,NA,NA,1939,454,NA,Juilliard School of Music,New York City,New York,United States,40.6943,-73.9249
1014,N00243,李任公,Li Rengong,"Li, Jen-kung",M,金陵大學,NA,NA,NA,NA,NA,1928,454,金陵大學,Jinling University,Nanjing,Jiangsu,China,32.0603,118.7969
1015,N00244,李年蒦,Li Nianhuo,"Li, Ning-woo",M,Ilegible,NA,NA,NA,NA,NA,1941,454,NA,NA,NA,NA,NA,NA,NA
1016,N00244,李年蒦,Li Nianhuo,"Li, Ning-woo",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Electrical Engineering,1943,454,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
1017,N00244,李年蒦,Li Nianhuo,"Li, Ning-woo",M,Tri-State College,NA,B.S.,Bachelor of Science,Bachelor,Electrical Engineering,1942,454,NA,Tri-State College,Angola,Indiana,United States,41.6433,-85.005
1018,N00245,李卓皓,Li Zhuohao,"Li, C. H.",M,Ilegible,NA,NA,NA,NA,NA,NA,454,NA,NA,NA,NA,NA,NA,NA
1019,N00245,李卓皓,Li Zhuohao,"Li, C. H.",M,University of California,NA,NA,NA,NA,NA,1938,454,NA,University of California,Berkeley,California,United States,37.8722,-122.276
1020,N00246,李米俊,Li Mijun,"Lee, Gordon",M,University of Pennsylvania,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,NA,454,NA,University of Pennsylvania,Philadelphia,Pennsylvania,United States,40.0077,-75.1339
1021,N00247,李春芬,Li Chunfen,"Lee, Chun-fen",M,Harvard University,NA,NA,NA,NA,Geography,1943,454,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
1022,N00247,李春芬,Li Chunfen,"Lee, Chun-fen",M,University of Toronto,NA,Ph.D.,Doctor of Philosophy,Doctor,Geography,1943,454,NA,University of Toronto,Toronto,NA,Canada,43.6629,-79.3957
1023,N00247,李春芬,Li Chunfen,"Lee, Chun-fen",M,中央大學,NA,NA,NA,NA,NA,1937,454,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
1024,N00248,李詩穎,Li Shiying,"Lee, Shih-ying",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Civil Engineering,1943,454,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
1025,N00248,李詩穎,Li Shiying,"Lee, Shih-ying",M,清華大學,NA,NA,NA,NA,NA,1940,454,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
1026,N00249,李雪夏,Li Xuexia,"Lee, Lois",M,Catholic University of America,NA,NA,NA,NA,Social Welfare,1940,454,NA,Catholic University of America,Washington,District of Columbia,United States,38.9047,-77.0163
1027,N00249,李雪夏,Li Xuexia,"Lee, Lois",M,College of St. Elisabeth,NA,NA,NA,NA,NA,1934,454,NA,College of St. Elisabeth,Morristown,New Jersey,United States,40.7968,-74.4815
1028,N00249,李雪夏,Li Xuexia,"Lee, Lois",M,燕京大學,NA,NA,NA,NA,NA,1929,454,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
1029,N00250,李超常,Li Chaochang,"Lee, Chung Joseph",M,Fordham University,NA,B.S.,Bachelor of Science,Bachelor,Chemical Engineering,1941,454,NA,Fordham University,New York,New York,United States,40.6943,-73.9249
1030,N00250,李超常,Li Chaochang,"Lee, Chung Joseph",M,Polytechnic Institute of Brooklyn,NA,NA,NA,NA,NA,1942,454,NA,Polytechnic Institute of Brooklyn,Brooklyn,New York,United States,40.6944,-73.9866
1031,N00251,李榮錦,Li Rongjin,"Li, Wing J. C.",M,Georgetown University,NA,Ph.D.,Doctor of Philosophy,Doctor,Political Science,1942,454,NA,Georgetown University,Washington,District of Columbia,United States,38.9047,-77.0163
1032,N00251,李榮錦,Li Rongjin,"Li, Wing J. C.",M,University of Michigan,NA,M.A.,Master of Arts,Master,Political Science,1938,454,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
1033,N00251,李榮錦,Li Rongjin,"Li, Wing J. C.",M,燕京大學,NA,NA,NA,NA,NA,1936,454,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
1034,N00252,李榦,Li Gan,"Lee, Kan",M,Harvard University,NA,Ph.D.,Doctor of Philosophy,Doctor,Economics,1926,454,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
1035,N00252,李榦,Li Gan,"Lee, Kan",M,University of Missouri,NA,M.A.,Master of Arts,Master,NA,1922,454,NA,University of Missouri,Columbia,South Carolina,United States,34.0378,-80.9036
1036,N00252,李榦,Li Gan,"Lee, Kan",M,清華大學,NA,NA,NA,NA,NA,1920,454,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
1037,N00253,李家驤,Li Jiaxiang,"Li, Chia-hsiang",M,京師大學,NA,NA,NA,NA,NA,1900,454,NA,Peking Metropolitan University,Beijing,Beijing,China,39.9042,116.4074
1038,N00254,李延爽,Li Yanshuang,"Lee, Yan-shuang",M,Columbia University,NA,NA,NA,NA,Law,1943,454,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
1039,N00255,李英士,Li Yingshi,"Lee, Calvin Y. S.",M,University of Pennsylvania,NA,NA,NA,NA,Chemical Engineering,1943,454,NA,University of Pennsylvania,Philadelphia,Pennsylvania,United States,40.0077,-75.1339
1040,N00256,李啟琨,Li Qikun,"Lee, Kai-kwen",M,New York University,NA,M.B.A.,Master of Business Administration,Master,Accounting,1941,454,NA,New York University,New York City,New York,United States,40.6943,-73.9249
1041,N00256,李啟琨,Li Qikun,"Lee, Kai-kwen",M,University of Hong Kong,NA,NA,NA,NA,NA,1938,454,NA,University of Hong Kong,Hong Kong,NA,Hong Kong,22.283,114.1371
1042,N00257,李景仁,Li Jingren,"Li, Jerome C. R.",M,Iowa State College,NA,Ph.D.,Doctor of Philosophy,Doctor,Mathematics,1943,454,NA,Iowa State College,Ames,Iowa,United States,42.0267,-93.6465
1043,N00257,李景仁,Li Jingren,"Li, Jerome C. R.",M,University of Chicago,NA,NA,NA,NA,NA,1941,454,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
1044,N00257,李景仁,Li Jingren,"Li, Jerome C. R.",M,金陵大學,NA,NA,NA,NA,NA,1938,454,金陵大學,Jinling University,Nanjing,Jiangsu,China,32.0603,118.7969
1045,N00259,李為誌,Li Weizhi,"Lee, James Wing",M,Multnomah University,NA,NA,NA,NA,NA,NA,454,NA,Multnomah University,Portland,Oregon,United States,45.5371,-122.65
1046,N00259,李為誌,Li Weizhi,"Lee, James Wing",M,Tri-State College,NA,B.S.,Bachelor of Science,Bachelor,Aeronautical Engineering,1942,454,NA,Tri-State College,Angola,Indiana,United States,41.6433,-85.005
1047,N00260,李明,Li Ming,"Lee, Ming",M,Harvard University,NA,NA,NA,NA,Civil Engineering,1943,455,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
1048,N00260,李明,Li Ming,"Lee, Ming",M,Massachusetts Institute of Technology,NA,B.S.,Bachelor of Science,Bachelor,Civil Engineering,1943,455,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
1049,N00260,李明,Li Ming,"Lee, Ming",M,University of Hong Kong,NA,NA,NA,NA,NA,1939,455,NA,University of Hong Kong,Hong Kong,NA,Hong Kong,22.283,114.1371
1050,N00261,李明光,Li Mingguang,"Lee, John Q.",M,聖約翰大學,NA,NA,NA,NA,Economics,1938,455,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
1051,N00262,李明泰,Li Mingtai,"Lee, Ming-tai",M,University of California,NA,NA,NA,NA,Civil Engineering,1943,455,NA,University of California,Berkeley,California,United States,37.8722,-122.276
1052,N00262,李明泰,Li Mingtai,"Lee, Ming-tai",M,University of Hawaii,NA,NA,NA,NA,NA,1940,455,NA,University of Hawaii,Honolulu,Hawaii,United States,21.3294,-157.846
1053,N00262,李明泰,Li Mingtai,"Lee, Ming-tai",M,中山大學,NA,NA,NA,NA,NA,1938,455,中山大學,Zhongshan University,Guangzhou,Guangdong,China,23.1291,113.2644
1054,N00263,李炳民,Li Bingmin,"Lee, B. M.",M,Chicago Aeronautical University,NA,B.S.,Bachelor of Science,Bachelor,Aeronautical Engineering,1942,455,NA,Chicago Aeronautical University,Chicago,Illinois,United States,41.8781,-87.6298
1055,N00263,李炳民,Li Bingmin,"Lee, B. M.",M,Illinois Institute of Technology,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,1942,455,NA,Illinois Institute of Technology,Chicago,Illinois,United States,41.8375,-87.6866
1056,N00263,李炳民,Li Bingmin,"Lee, B. M.",M,University of Kentucky,NA,NA,NA,NA,Aeronautical Engineering,1942,455,NA,University of Kentucky,Lexington,Kentucky,United States,38.0423,-84.4587
1057,N00264,李博高,Li Bogao,"Lee, Booker",M,Georgetown University,NA,NA,NA,NA,Foreign Service,1943,455,NA,Georgetown University,Washington,District of Columbia,United States,38.9047,-77.0163
1058,N00264,李博高,Li Bogao,"Lee, Booker",M,清華大學,NA,NA,NA,NA,NA,1939,455,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
1059,N00266,李宜瀛,Li Yiying,"Li, I-ying",M,Dickinson College,NA,B.S.,Bachelor of Science,Bachelor,Chemistry,1940,455,NA,Dickinson College,Carlisle,Pennsylvania,United States,40.2,-77.2034
1060,N00266,李宜瀛,Li Yiying,"Li, I-ying",M,Penn State College,NA,NA,NA,NA,Soil Science,1943,455,NA,Penn State College,State College,Pennsylvania,United States,40.7982,-77.8599
1061,N00266,李宜瀛,Li Yiying,"Li, I-ying",M,福建協和大學,NA,NA,NA,NA,NA,1929,455,福建協和大學,Fujian Union University,Fuzhou,Fujian,China,26.0745,119.2965
1062,N00267,李祖安,Li Zuan,"Lee, Joseph O.",M,Columbia University,NA,NA,NA,NA,Civil Engineering,1943,455,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
